Row_ID,Invoice_ID,Date,Client,Product,Quantity,Unit_Price_INR,Total_Amount_INR
2899,INV-1849,2025-04-16,Client-038: M/s Natubhai Creations,Kutch Embroidery Border (Label-407),37,229.73,8500.01
2900,INV-0763,2023-01-19,Client-149: Shri Alpesh Saree Centre,Satin 2-Inch (Label-102),43,51.88,2230.84
2901,INV-3038,2026-04-20,Client-026: Smt. Vivek Fabrics,Banarasi Zari Border (Label-302),185,130.61,24162.85
2902,INV-0389,2025-07-25,Client-127: M/s Nayna Boutique,Silver Tissue (Label-312),7,195.42,1367.94
2903,INV-0236,2025-05-03,Client-008: M/s Natubhai Exports,Satin 2-Inch (Label-102),95,53.89,5119.55
2904,INV-3466,2024-10-07,Client-063: Smt. Padma Saree Centre,Embroidered Mirror Work (Label-422),46,190.78,8775.88
2905,INV-1985,2024-09-29,Client-124: M/s Bhavesh Exports,Banarasi Zari Border (Label-302),409,138.07,56470.63
2906,INV-0268,2023-06-11,Client-114: M/s Padma Enterprises,Chanderi Block Print (Label-221),26,128.42,3338.92
2907,INV-0771,2024-08-28,Client-139: M/s Gopal Fashion House,Lace Trim Border (Label-217),162,64.4,10432.8
2908,INV-2166,2025-09-26,Client-145: M/s Rahul Decorators,Chiffon Pleated (Label-119),92,76.6,7047.2
2909,INV-0438,2023-03-14,Client-108: M/s Shyam Event Planners,Nylon Woven (Label-501),10,27.0,270.0
2910,INV-0674,2023-02-03,Client-130: M/s Jignesh Creations,Patola Woven Border (Label-330),46,245.99,11315.54
2911,INV-0250,2024-11-25,Client-094: M/s Dilip Weavers,Organza Sheer (Label-210),50,51.69,2584.5
2912,INV-2202,2026-01-10,Client-081: M/s Mahesh Traders,Gota Patti (Label-204),19,93.01,1767.19
2913,INV-1575,2025-12-22,Client-047: M/s Harish Creations,Patola Woven Border (Label-330),27,246.26,6649.02
2914,INV-2143,2023-06-19,Client-130: M/s Jignesh Creations,Jacquard Brocade (Label-315),60,171.41,10284.6
2915,INV-2082,2026-04-29,Client-012: M/s Nayna Event Planners,Patola Woven Border (Label-330),89,244.5,21760.5
2916,INV-3482,2024-09-05,Client-068: M/s Madhuri Fabrics,Banarasi Zari Border (Label-302),157,158.78,24928.46
2917,INV-3416,2023-10-08,Client-090: Shri Prital Handloom,Silk Printed (Label-112),938,87.43,82009.34
2918,INV-3810,2026-04-01,Client-145: M/s Rahul Decorators,Jacquard Brocade (Label-315),500,179.96,89980.0
2919,INV-0449,2023-07-15,Client-101: Smt. Manju Garments,Satin 1-Inch (Label-101),142,35.64,5060.88
2920,INV-1470,2026-03-18,Client-025: M/s Ruchita Exports,Kutch Embroidery Border (Label-407),111,215.33,23901.63
2921,INV-0717,2024-12-03,Client-128: M/s Balaji Event Planners,Embroidered Mirror Work (Label-422),38,197.84,7517.92
2922,INV-3177,2025-02-04,Client-069: Smt. Mohan Designs,Lace Trim Border (Label-217),98,69.73,6833.54
2923,INV-3478,2025-02-13,Client-088: M/s Pooja Creations,Nylon Woven (Label-501),121,26.85,3248.85
2924,INV-2049,2025-10-23,Client-096: M/s Kiran Emporium,Chiffon Pleated (Label-119),243,80.48,19556.64
2925,INV-1902,2024-07-15,Client-026: Smt. Vivek Fabrics,Cotton Herringbone (Label-203),54,45.94,2480.76
2926,INV-3311,2024-06-05,Client-038: M/s Natubhai Creations,Nylon Woven (Label-501),30,27.92,837.6
2927,INV-1169,2023-08-06,Client-040: M/s Drashti Fashion House,Gota Patti (Label-204),32,77.88,2492.16
2928,INV-0083,2025-09-15,Client-063: Smt. Padma Saree Centre,Multicolor Taffeta (Label-308),138,88.9,12268.2
2929,INV-3207,2026-06-28,Client-040: M/s Drashti Fashion House,Gold Zardozi (Label-501),443,295.43,130875.49
2930,INV-3045,2023-01-31,Client-144: M/s Pooja Fashion House,Silk Printed (Label-112),134,93.67,12551.78
2931,INV-1461,2025-06-23,Client-075: Smt. Seema Exports,Organza Sheer (Label-210),44,51.81,2279.64
2932,INV-2819,2023-08-12,Client-023: M/s Navin Embroidery Works,Banarasi Zari Border (Label-302),66,153.01,10098.66
2933,INV-1894,2024-08-17,Client-096: M/s Kiran Emporium,Metallic Zari (Label-306),238,157.23,37420.74
2934,INV-1669,2026-03-07,Client-009: M/s Narottam Weavers,Velvet Roll (Label-405),1069,131.42,140487.98
2935,INV-2757,2025-02-26,Client-042: M/s Pooja Traders,Kutch Embroidery Border (Label-407),7,239.17,1674.19
2936,INV-2001,2025-02-02,Client-026: Smt. Vivek Fabrics,Chiffon Pleated (Label-119),71,75.19,5338.49
2937,INV-0476,2024-02-17,Client-088: M/s Pooja Creations,Jacquard Brocade (Label-315),188,189.66,35656.08
2938,INV-0518,2025-06-26,Client-083: M/s Vandana Exports,Cotton Herringbone (Label-203),31,43.92,1361.52
2939,INV-3586,2025-06-24,Client-105: M/s Anjali Collections,Silver Tissue (Label-312),542,192.74,104465.08
2940,INV-0405,2026-03-05,Client-088: M/s Pooja Creations,Patola Woven Border (Label-330),78,263.11,20522.58
2941,INV-0385,2025-07-12,Client-092: M/s Pushpa Silk House,Gota Patti (Label-204),1246,84.74,105586.04
2942,INV-3219,2026-07-14,Client-068: M/s Madhuri Fabrics,Silver Tissue (Label-312),28,209.02,5852.56
2943,INV-2153,2025-03-11,Client-064: Smt. Nayna Exports,Lace Trim Border (Label-217),4,59.42,237.68
2944,INV-1634,2023-01-21,Client-051: M/s Brijesh Saree Centre,Satin 1-Inch (Label-101),34,36.56,1243.04
2945,INV-3812,2023-08-19,Client-099: M/s Sushila Garments,Velvet Roll (Label-405),44,112.12,4933.28
2946,INV-0689,2023-07-06,Client-121: M/s Harish Traders,Raw Silk Ribbon (Label-115),35,108.58,3800.3
2947,INV-3232,2025-01-18,Client-081: M/s Mahesh Traders,Cotton Herringbone (Label-203),60,44.44,2666.4
2948,INV-2875,2025-07-31,Client-036: M/s Rahul Enterprises,Banarasi Zari Border (Label-302),29,133.84,3881.36
2949,INV-1241,2025-07-26,Client-132: M/s Shanta Creations,Gold Zardozi (Label-501),130,258.61,33619.3
2950,INV-0063,2023-11-18,Client-142: M/s Vandana Boutique,Satin 1-Inch (Label-101),23,32.6,749.8
2951,INV-3661,2026-03-29,Client-022: Shri Champa Traders,Metallic Zari (Label-306),230,163.08,37508.4
2952,INV-3283,2024-01-11,Client-105: M/s Anjali Collections,Jacquard Brocade (Label-315),19,190.15,3612.85
2953,INV-1263,2024-06-12,Client-031: M/s Paresh Garments,Banarasi Zari Border (Label-302),26,136.37,3545.62
2954,INV-0224,2026-07-30,Client-093: Shri Niraj Boutique,Gold Zardozi (Label-501),1447,264.56,245046.77659999995
2955,INV-2194,2025-11-05,Client-138: Smt. Natubhai Weavers,Metallic Zari (Label-306),175,147.35,25786.25
2956,INV-0374,2024-11-08,Client-119: M/s Bhikhabhai Emporium,Nylon Woven (Label-501),91,29.67,2699.97
2957,INV-1825,2023-02-05,Client-120: M/s Usha Enterprises,Banarasi Zari Border (Label-302),201,158.51,31860.51
2958,INV-3365,2024-11-19,Client-139: M/s Gopal Fashion House,Chiffon Pleated (Label-119),58,70.16,4069.28
2959,INV-3825,2025-11-10,Client-031: M/s Paresh Garments,Lace Trim Border (Label-217),33,69.87,2305.71
2960,INV-3453,2026-04-04,Client-068: M/s Madhuri Fabrics,Metallic Zari (Label-306),113,169.95,19204.35
2961,INV-3572,2023-04-24,Client-105: M/s Anjali Collections,Gota Patti (Label-204),149,77.41,11534.09
2962,INV-2872,2023-01-11,Client-121: M/s Harish Traders,Satin 1-Inch (Label-101),281,32.97,9264.57
2963,INV-0010,2024-10-21,Client-114: M/s Padma Enterprises,Patola Woven Border (Label-330),172,235.69,40538.68
2964,INV-1945,2023-09-02,Client-016: M/s Padma Garments,Metallic Zari (Label-306),1309,147.12,192580.08
2965,INV-1839,2025-11-06,Client-089: M/s Naresh Fashion House,Silk Printed (Label-112),165,92.7,15295.5
2966,INV-0709,2026-06-20,Client-028: Shri Tarun Industries,Velvet Roll (Label-405),183,130.08,23804.64
2967,INV-2931,2023-04-15,Client-139: M/s Gopal Fashion House,Jacquard Brocade (Label-315),47,161.2,7576.4
2968,INV-1618,2025-04-01,Client-034: M/s Mansukhbhai Event Planners,Multicolor Taffeta (Label-308),57,85.65,4882.05
2969,INV-0390,2024-07-02,Client-094: M/s Dilip Weavers,Silver Tissue (Label-312),47,207.58,9756.26
2970,INV-1582,2024-05-18,Client-141: Shri Brijesh Event Planners,Satin 2-Inch (Label-102),33,50.39,1662.87
2971,INV-2957,2025-12-15,Client-148: M/s Navin Fabrics,Satin 1-Inch (Label-101),138,34.47,4756.86
2972,INV-0925,2025-08-25,Client-020: M/s Jagdish Fabrics,Patola Woven Border (Label-330),220,256.68,56469.6
2973,INV-3692,2023-06-09,Client-077: Shri Deepak Fashion House,Nylon Woven (Label-501),67,28.67,1920.89
2974,INV-3138,2025-08-07,Client-121: M/s Harish Traders,Jacquard Brocade (Label-315),106,182.14,19306.84
2975,INV-2509,2026-03-05,Client-040: M/s Drashti Fashion House,Chiffon Pleated (Label-119),17,72.45,1231.65
2976,INV-2037,2023-05-03,Client-102: M/s Sita Industries,Banarasi Zari Border (Label-302),34,141.04,4795.36
2977,INV-3182,2024-03-03,Client-033: M/s Vivek Fabrics,Satin 1-Inch (Label-101),541,32.74,17712.34
2978,INV-1225,2026-02-07,Client-081: M/s Mahesh Traders,Lace Trim Border (Label-217),94,58.6,5508.4
2979,INV-3007,2024-02-27,Client-076: Smt. Ashok Designs,Chanderi Block Print (Label-221),43,138.82,5969.26
2980,INV-2550,2026-06-13,Client-001: M/s Geeta Textiles,Velvet Roll (Label-405),77,119.59,9208.43
2981,INV-1947,2024-10-10,Client-044: Shri Meena Silk House,Kutch Embroidery Border (Label-407),164,240.22,39396.08
2982,INV-0740,2026-01-09,Client-117: Smt. Narottam Emporium,Chanderi Block Print (Label-221),72,141.72,10203.84
2983,INV-0041,2023-08-05,Client-093: Shri Niraj Boutique,Chanderi Block Print (Label-221),218,145.57,31734.26
2984,INV-0869,2025-04-27,Client-090: Shri Prital Handloom,Silver Tissue (Label-312),46,206.94,9519.24
2985,INV-2780,2023-11-23,Client-101: Smt. Manju Garments,Patola Woven Border (Label-330),135,268.67,36270.45
2986,INV-0540,2023-12-15,Client-143: M/s Prakash Silk House,Jacquard Brocade (Label-315),30,167.78,5033.4
2987,INV-3331,2026-05-23,Client-095: M/s Shardaben Handloom,Kutch Embroidery Border (Label-407),6,240.36,1442.16
2988,INV-2724,2023-02-06,Client-013: M/s Gopal Exports,Gold Zardozi (Label-501),216,272.62,58885.92
2989,INV-1372,2024-05-11,Client-113: Smt. Kantilal Exports,Organza Sheer (Label-210),17,54.68,929.56
2990,INV-1146,2025-07-18,Client-127: M/s Nayna Boutique,Velvet Roll (Label-405),129,113.39,14627.31
2991,INV-1032,2026-03-20,Client-145: M/s Rahul Decorators,Multicolor Taffeta (Label-308),39,85.16,3321.24
2992,INV-0373,2024-12-03,Client-043: Smt. Manju Weavers,Nylon Woven (Label-501),117,28.09,3286.53
2993,INV-0668,2026-03-18,Client-043: Smt. Manju Weavers,Cotton Herringbone (Label-203),96,45.55,4372.8
2994,INV-3020,2026-01-04,Client-129: M/s Padma Industries,Gold Zardozi (Label-501),268,289.02,77457.36
2995,INV-0358,2024-07-28,Client-101: Smt. Manju Garments,Lace Trim Border (Label-217),528,59.98,31669.44
2996,INV-0968,2026-01-03,Client-149: Shri Alpesh Saree Centre,Nylon Woven (Label-501),67,30.38,2035.46
2997,INV-2832,2023-01-12,Client-124: M/s Bhavesh Exports,Banarasi Zari Border (Label-302),111,145.63,16164.93
2998,INV-2784,2023-03-22,Client-137: M/s Vandana Traders,Patola Woven Border (Label-330),156,238.43,37195.08
2999,INV-1354,2023-03-07,Client-126: M/s Mukesh Garments,Gota Patti (Label-204),388,79.67,30911.96
3000,INV-1036,2024-07-23,Client-022: Shri Champa Traders,Silver Tissue (Label-312),50,208.63,10431.5
3001,INV-3019,2023-02-01,Client-083: M/s Vandana Exports,Nylon Woven (Label-501),977,28.8,28137.6
3002,INV-0471,2023-04-25,Client-057: M/s Drashti Emporium,Kutch Embroidery Border (Label-407),38,245.94,9345.72
3003,INV-3554,2026-04-22,Client-057: M/s Drashti Emporium,Nylon Woven (Label-501),371,27.63,10250.73
3004,INV-1397,2024-01-11,Client-002: M/s Chandrika Fashion House,Satin 1-Inch (Label-101),73,37.59,2744.07
3005,INV-3975,2023-04-14,Client-016: M/s Padma Garments,Kutch Embroidery Border (Label-407),181,247.48,44793.88
3006,INV-1550,2024-07-03,Client-044: Shri Meena Silk House,Nylon Woven (Label-501),181,25.46,4608.26
3007,INV-1257,2026-04-01,Client-137: M/s Vandana Traders,Raw Silk Ribbon (Label-115),46,106.05,4878.3
3008,INV-2095,2023-06-29,Client-120: M/s Usha Enterprises,Raw Silk Ribbon (Label-115),249,113.3,28211.7
3009,INV-1556,2023-12-28,Client-005: M/s Nayna Garments,Silver Tissue (Label-312),573,201.14,115253.22
3010,INV-3439,2026-04-28,Client-017: M/s Rahul Creations,Polyester Grosgrain (Label-408),253,30.24,7650.72
3011,INV-1251,2026-07-01,Client-060: Smt. Seema Fabrics,Chiffon Pleated (Label-119),17,72.58,1233.86
3012,INV-1700,2024-10-15,Client-150: M/s Kantilal Event Planners,Embroidered Mirror Work (Label-422),173,215.75,37324.75
3013,INV-1253,2024-09-24,Client-032: Shri Lakshmi Event Planners,Chanderi Block Print (Label-221),1989,136.6,245046.77659999995
3014,INV-3681,2025-03-25,Client-084: M/s Kantilal Embroidery Works,Cotton Herringbone (Label-203),95,38.31,3639.45
3015,INV-3705,2025-04-02,Client-124: M/s Bhavesh Exports,Multicolor Taffeta (Label-308),23,84.64,1946.72
3016,INV-2934,2026-06-13,Client-130: M/s Jignesh Creations,Kutch Embroidery Border (Label-407),142,227.63,32323.46
3017,INV-0080,2024-05-05,Client-080: Shri Nayna Weavers,Silver Tissue (Label-312),100,176.03,17603.0
3018,INV-1173,2023-05-25,Client-098: M/s Bhavna Garments,Satin 1-Inch (Label-101),18,34.29,617.22
3019,INV-0815,2026-06-19,Client-120: M/s Usha Enterprises,Chanderi Block Print (Label-221),93,147.02,13672.86
3020,INV-1853,2025-12-20,Client-109: M/s Padma Silk House,Lace Trim Border (Label-217),98,60.16,5895.68
3021,INV-2221,2025-01-03,Client-123: M/s Alka Collections,Patola Woven Border (Label-330),16,260.38,4166.08
3022,INV-2720,2024-06-24,Client-011: M/s Kavya Industries,Velvet Roll (Label-405),65,113.81,7397.65
3023,INV-3495,2025-06-26,Client-092: M/s Pushpa Silk House,Gold Zardozi (Label-501),605,264.46,159998.3
3024,INV-2106,2025-06-19,Client-097: M/s Deepika Designs,Gota Patti (Label-204),396,84.05,33283.8
3025,INV-0134,2026-05-30,Client-033: M/s Vivek Fabrics,Cotton Herringbone (Label-203),97,43.04,4174.88
3026,INV-1141,2023-10-01,Client-084: M/s Kantilal Embroidery Works,Polyester Grosgrain (Label-408),374,30.07,11246.18
3027,INV-0934,2025-09-20,Client-136: M/s Anjali Decorators,Banarasi Zari Border (Label-302),186,140.44,26121.84
3028,INV-0929,2026-02-28,Client-122: M/s Bhikhabhai Enterprises,Kutch Embroidery Border (Label-407),117,214.78,25129.26
3029,INV-0824,2026-06-08,Client-059: M/s Sita Fabrics,Embroidered Mirror Work (Label-422),406,199.1,80834.6
3030,INV-1532,2024-09-15,Client-094: M/s Dilip Weavers,Cotton Herringbone (Label-203),89,45.72,4069.08
3031,INV-1215,2024-02-25,Client-041: M/s Varsha Handloom,Polyester Grosgrain (Label-408),152,33.33,5066.16
3032,INV-0505,2025-10-25,Client-133: Smt. Manisha Designs,Kutch Embroidery Border (Label-407),559,238.17,133137.03
3033,INV-3952,2025-05-30,Client-004: Smt. Narottam Fabrics,Banarasi Zari Border (Label-302),171,137.61,23531.31
3034,INV-2396,2025-03-15,Client-090: Shri Prital Handloom,Embroidered Mirror Work (Label-422),17,217.89,3704.13
3035,INV-1997,2024-09-01,Client-029: M/s Hitesh Boutique,Lace Trim Border (Label-217),168,68.01,11425.68
3036,INV-2435,2023-02-26,Client-096: M/s Kiran Emporium,Chiffon Pleated (Label-119),37,74.25,2747.25
3037,INV-3073,2024-10-07,Client-021: M/s Yash Emporium,Banarasi Zari Border (Label-302),113,152.07,17183.91
3038,INV-1959,2025-07-09,Client-044: Shri Meena Silk House,Banarasi Zari Border (Label-302),29,158.04,4583.16
3039,INV-1385,2024-03-23,Client-128: M/s Balaji Event Planners,Velvet Roll (Label-405),15,125.1,1876.5
3040,INV-0895,2024-02-10,Client-137: M/s Vandana Traders,Satin 1-Inch (Label-101),117,38.32,4483.44
3041,INV-0829,2024-10-12,Client-038: M/s Natubhai Creations,Gota Patti (Label-204),113,89.51,10114.63
3042,INV-3940,2024-12-01,Client-100: Smt. Kavita Saree Centre,Banarasi Zari Border (Label-302),15,157.03,2355.45
3043,INV-2524,2023-05-16,Client-015: M/s Savita Decorators,Embroidered Mirror Work (Label-422),92,206.05,18956.6
3044,INV-1684,2026-03-08,Client-060: Smt. Seema Fabrics,Silver Tissue (Label-312),58,178.08,10328.64
3045,INV-3423,2024-11-02,Client-022: Shri Champa Traders,Multicolor Taffeta (Label-308),513,80.37,41229.81
3046,INV-3686,2025-05-31,Client-116: Shri Alka Industries,Chiffon Pleated (Label-119),14,77.19,1080.66
3047,INV-3335,2023-11-12,Client-045: M/s Akash Saree Centre,Raw Silk Ribbon (Label-115),60,114.9,6894.0
3048,INV-0653,2026-04-22,Client-075: Smt. Seema Exports,Organza Sheer (Label-210),60,54.61,3276.6
3049,INV-0173,2024-05-22,Client-113: Smt. Kantilal Exports,Gold Zardozi (Label-501),30,281.27,8438.1
3050,INV-3198,2024-03-31,Client-119: M/s Bhikhabhai Emporium,Multicolor Taffeta (Label-308),30,81.52,2445.6
3051,INV-0039,2026-05-14,Client-145: M/s Rahul Decorators,Banarasi Zari Border (Label-302),18,140.57,2530.26
3052,INV-3815,2025-05-12,Client-068: M/s Madhuri Fabrics,Cotton Herringbone (Label-203),52,40.06,2083.12
3053,INV-0714,2023-12-24,Client-031: M/s Paresh Garments,Gold Zardozi (Label-501),72,277.76,19998.72
3054,INV-0091,2023-07-25,Client-113: Smt. Kantilal Exports,Velvet Roll (Label-405),166,120.62,20022.92
3055,INV-3936,2024-05-29,Client-001: M/s Geeta Textiles,Satin 1-Inch (Label-101),16,34.46,551.36
3056,INV-1206,2026-06-27,Client-023: M/s Navin Embroidery Works,Patola Woven Border (Label-330),27,249.14,6726.78
3057,INV-2924,2024-02-11,Client-113: Smt. Kantilal Exports,Patola Woven Border (Label-330),71,231.01,16401.71
3058,INV-3280,2026-03-20,Client-018: Smt. Foram Fabrics,Cotton Herringbone (Label-203),7,43.73,306.11
3059,INV-3435,2024-01-07,Client-079: M/s Savita Weavers,Embroidered Mirror Work (Label-422),339,202.72,68722.08
3060,INV-3142,2024-07-19,Client-080: Shri Nayna Weavers,Banarasi Zari Border (Label-302),148,149.56,22134.88
3061,INV-1828,2024-07-19,Client-127: M/s Nayna Boutique,Organza Sheer (Label-210),61,52.0,3172.0
3062,INV-1156,2026-04-03,Client-044: Shri Meena Silk House,Gold Zardozi (Label-501),375,279.6,104850.0
3063,INV-1325,2023-05-14,Client-034: M/s Mansukhbhai Event Planners,Silk Printed (Label-112),36,89.14,3209.04
3064,INV-0217,2026-05-24,Client-116: Shri Alka Industries,Lace Trim Border (Label-217),196,63.34,12414.64
3065,INV-0511,2023-08-19,Client-038: M/s Natubhai Creations,Kutch Embroidery Border (Label-407),273,234.04,63892.92
3066,INV-1681,2025-12-22,Client-008: M/s Natubhai Exports,Velvet Roll (Label-405),180,112.32,20217.6
3067,INV-0500,2025-01-26,Client-012: M/s Nayna Event Planners,Cotton Herringbone (Label-203),259,41.49,10745.91
3068,INV-3287,2024-10-04,Client-037: M/s Vinod Fashion House,Kutch Embroidery Border (Label-407),112,246.58,27616.96
3069,INV-1389,2026-04-13,Client-131: M/s Geeta Fabrics,Chanderi Block Print (Label-221),103,141.53,14577.59
3070,INV-1520,2024-06-28,Client-126: M/s Mukesh Garments,Silver Tissue (Label-312),1938,194.83,245046.77659999995
3071,INV-2387,2024-12-12,Client-038: M/s Natubhai Creations,Patola Woven Border (Label-330),204,262.58,53566.32
3072,INV-3622,2023-01-31,Client-066: Smt. Krunal Embroidery Works,Patola Woven Border (Label-330),118,268.41,31672.38
3073,INV-2077,2025-04-07,Client-105: M/s Anjali Collections,Lace Trim Border (Label-217),47,66.9,3144.3
3074,INV-1541,2024-02-18,Client-040: M/s Drashti Fashion House,Banarasi Zari Border (Label-302),38,134.21,5099.98
3075,INV-1218,2023-01-14,Client-122: M/s Bhikhabhai Enterprises,Metallic Zari (Label-306),117,153.18,17922.06
3076,INV-2682,2023-09-25,Client-136: M/s Anjali Decorators,Embroidered Mirror Work (Label-422),69,197.98,13660.62
3077,INV-3819,2023-11-16,Client-118: M/s Pravin Textiles,Lace Trim Border (Label-217),101,61.73,6234.73
3078,INV-2994,2025-03-06,Client-002: M/s Chandrika Fashion House,Silver Tissue (Label-312),71,176.09,12502.39
3079,INV-1417,2023-12-06,Client-065: Shri Arvind Emporium,Polyester Grosgrain (Label-408),156,32.0,4992.0
3080,INV-2218,2025-10-16,Client-040: M/s Drashti Fashion House,Raw Silk Ribbon (Label-115),467,119.24,55685.08
3081,INV-3892,2025-03-10,Client-147: M/s Jagdish Silk House,Metallic Zari (Label-306),371,167.33,62079.43
3082,INV-1677,2023-12-06,Client-125: Shri Padma Saree Centre,Embroidered Mirror Work (Label-422),71,226.08,16051.68
3083,INV-1198,2025-06-03,Client-127: M/s Nayna Boutique,Kutch Embroidery Border (Label-407),27,234.41,6329.07
3084,INV-1543,2023-08-29,Client-018: Smt. Foram Fabrics,Satin 2-Inch (Label-102),81,49.19,3984.39
3085,INV-2961,2023-03-31,Client-083: M/s Vandana Exports,Silver Tissue (Label-312),827,195.43,161620.61
3086,INV-2540,2023-08-30,Client-115: M/s Vijay Fashion House,Organza Sheer (Label-210),24,51.14,1227.36
3087,INV-0954,2025-10-04,Client-139: M/s Gopal Fashion House,Embroidered Mirror Work (Label-422),26,198.17,5152.42
3088,INV-3146,2025-09-24,Client-055: M/s Balaji Collections,Organza Sheer (Label-210),181,59.67,10800.27
3089,INV-3081,2023-10-17,Client-052: Smt. Anita Saree Centre,Polyester Grosgrain (Label-408),96,33.99,3263.04
3090,INV-2636,2026-03-24,Client-110: M/s Anita Embroidery Works,Lace Trim Border (Label-217),6,70.65,423.9
3091,INV-0751,2023-11-08,Client-137: M/s Vandana Traders,Gota Patti (Label-204),122,79.66,9718.52
3092,INV-2706,2023-08-11,Client-058: Smt. Deepika Fashion House,Nylon Woven (Label-501),17,27.42,466.14
3093,INV-0235,2023-06-16,Client-148: M/s Navin Fabrics,Cotton Herringbone (Label-203),116,43.27,5019.32
3094,INV-0733,2023-02-17,Client-061: M/s Poonam Enterprises,Patola Woven Border (Label-330),58,237.58,13779.64
3095,INV-3989,2025-12-31,Client-072: M/s Arun Fashion House,Satin 1-Inch (Label-101),59,32.99,1946.41
3096,INV-3607,2023-01-28,Client-122: M/s Bhikhabhai Enterprises,Velvet Roll (Label-405),13,113.78,1479.14
3097,INV-1157,2025-08-16,Client-082: M/s Dhaval Event Planners,Gold Zardozi (Label-501),20,276.24,5524.8
3098,INV-3450,2023-10-21,Client-150: M/s Kantilal Event Planners,Multicolor Taffeta (Label-308),55,92.07,5063.85
3099,INV-2446,2024-11-17,Client-106: Smt. Kamlesh Designs,Cotton Herringbone (Label-203),569,40.02,22771.38
3100,INV-2983,2025-06-11,Client-004: Smt. Narottam Fabrics,Polyester Grosgrain (Label-408),68,30.81,2095.08
3101,INV-1210,2023-08-22,Client-031: M/s Paresh Garments,Silver Tissue (Label-312),102,184.24,18792.48
3102,INV-1066,2025-06-02,Client-028: Shri Tarun Industries,Banarasi Zari Border (Label-302),13,153.5,1995.5
3103,INV-2157,2025-08-22,Client-113: Smt. Kantilal Exports,Polyester Grosgrain (Label-408),87,34.06,2963.22
3104,INV-1063,2023-10-12,Client-134: M/s Rakesh Weavers,Metallic Zari (Label-306),73,149.51,10914.23
3105,INV-2617,2024-07-02,Client-134: M/s Rakesh Weavers,Cotton Herringbone (Label-203),521,43.6,22715.6
3106,INV-1168,2024-08-05,Client-032: Shri Lakshmi Event Planners,Chiffon Pleated (Label-119),609,73.1,44517.9
3107,INV-3223,2023-11-12,Client-145: M/s Rahul Decorators,Organza Sheer (Label-210),27,57.39,1549.53
3108,INV-1493,2024-07-31,Client-026: Smt. Vivek Fabrics,Banarasi Zari Border (Label-302),182,135.45,24651.9
3109,INV-2996,2023-06-12,Client-092: M/s Pushpa Silk House,Multicolor Taffeta (Label-308),382,95.58,36511.56
3110,INV-3097,2023-02-18,Client-095: M/s Shardaben Handloom,Nylon Woven (Label-501),17,26.96,458.32
3111,INV-3281,2024-01-23,Client-084: M/s Kantilal Embroidery Works,Chiffon Pleated (Label-119),24,73.32,1759.68
3112,INV-3543,2023-01-20,Client-043: Smt. Manju Weavers,Silk Printed (Label-112),13,99.63,1295.19
3113,INV-3141,2023-11-13,Client-149: Shri Alpesh Saree Centre,Satin 2-Inch (Label-102),80,53.99,4319.2
3114,INV-0885,2023-03-16,Client-134: M/s Rakesh Weavers,Velvet Roll (Label-405),134,108.1,14485.4
3115,INV-0144,2024-12-18,Client-095: M/s Shardaben Handloom,Velvet Roll (Label-405),432,126.3,54561.6
3116,INV-3922,2025-08-15,Client-082: M/s Dhaval Event Planners,Multicolor Taffeta (Label-308),183,81.37,14890.71
3117,INV-0851,2023-11-04,Client-038: M/s Natubhai Creations,Jacquard Brocade (Label-315),119,184.42,21945.98
3118,INV-2783,2026-03-14,Client-146: M/s Yash Fashion House,Chiffon Pleated (Label-119),148,82.03,12140.44
3119,INV-0718,2025-02-01,Client-103: Shri Vijay Fashion House,Cotton Herringbone (Label-203),16,41.59,665.44
3120,INV-3788,2023-05-23,Client-042: M/s Pooja Traders,Kutch Embroidery Border (Label-407),163,249.82,40720.66
3121,INV-2503,2023-03-24,Client-123: M/s Alka Collections,Satin 1-Inch (Label-101),94,33.97,3193.18
3122,INV-0265,2025-09-28,Client-090: Shri Prital Handloom,Silver Tissue (Label-312),29,211.91,6145.39
3123,INV-2493,2025-04-09,Client-135: M/s Anjali Emporium,Embroidered Mirror Work (Label-422),119,196.01,23325.19
3124,INV-0396,2023-12-11,Client-075: Smt. Seema Exports,Polyester Grosgrain (Label-408),45,32.47,1461.15
3125,INV-3382,2026-06-18,Client-078: M/s Prital Exports,Satin 1-Inch (Label-101),14,36.85,515.9
3126,INV-2225,2026-07-06,Client-112: M/s Indira Traders,Chiffon Pleated (Label-119),13,68.74,893.62
3127,INV-3091,2023-06-13,Client-102: M/s Sita Industries,Jacquard Brocade (Label-315),212,164.71,34918.52
3128,INV-3727,2025-04-08,Client-005: M/s Nayna Garments,Gold Zardozi (Label-501),182,266.9,48575.8
3129,INV-0397,2025-11-19,Client-025: M/s Ruchita Exports,Organza Sheer (Label-210),30,60.09,1802.7
3130,INV-1366,2023-11-20,Client-138: Smt. Natubhai Weavers,Polyester Grosgrain (Label-408),375,33.07,12401.25
3131,INV-3316,2026-07-12,Client-039: Shri Jignesh Designs,Lace Trim Border (Label-217),57,59.85,3411.45
3132,INV-0596,2025-06-05,Client-124: M/s Bhavesh Exports,Gold Zardozi (Label-501),1373,295.74,245046.77659999995
3133,INV-2110,2025-09-28,Client-092: M/s Pushpa Silk House,Metallic Zari (Label-306),61,157.28,9594.08
3134,INV-1297,2026-07-06,Client-065: Shri Arvind Emporium,Nylon Woven (Label-501),106,25.8,2734.8
